CLUSTER,DR2NAME,DR2_NUM,ID,ID_SOURCE,RA,DEC,BP_RP,GMAG,AGE,AV,PLX,DISTANCE,DM,BP_RP_0,M_G,BINARY_SHORT,BINARY_WIDE,PROT,E_PROT,PROT_REF,TEFF,MASS,BENCH
"Pleiades","Gaia DR2 65435102362687616","65435102362687616","211007344","EPIC",59.10417717640000,23.09060042648000,2.11920,14.3764,120.000,0.120000,7.36290,136.144,5.67000,2.06929,8.60329,0.00000,0.00000,14.5813,0.00000,"Rebull et al. (2016)",3752.74,0.561397,1
"Pleiades","Gaia DR2 65844361206181376","65844361206181376","211081949","EPIC",59.10810763025000,24.28080088631000,2.05160,14.1948,120.000,0.120000,7.16160,136.144,5.67000,2.00169,8.42169,0.00000,0.00000,2.11380,0.00000,"Rebull et al. (2016)",3801.80,0.575823,1
"Pleiades","Gaia DR2 65830548591559936","65830548591559936","211066413","EPIC",59.12049385651000,24.03156507309000,2.92920,16.5642,120.000,0.120000,7.10250,136.144,5.67000,2.87929,10.7911,0.00000,0.00000,0.455100,0.00000,"Rebull et al. (2016)",3229.96,0.226463,1
"Pleiades","Gaia DR2 65363118710854528","65363118710854528","210986927","EPIC",59.19923941777000,22.76878882136000,1.78260,13.7516,120.000,0.120000,4.68070,136.144,5.67000,1.73269,7.97849,0.00000,0.00000,10.6678,0.00000,"Rebull et al. (2016)",4026.59,0.623636,0
"Pleiades","Gaia DR2 51257621476724096","51257621476724096","210804191","EPIC",59.20820935834000,19.93027334160000,2.72130,15.8094,120.000,0.120000,6.63870,136.144,5.67000,2.67139,10.0363,0.00000,0.00000,1.03070,0.00000,"Rebull et al. (2016)",3350.12,0.290433,0
"Pleiades","Gaia DR2 65781345446197504","65781345446197504","211065006","EPIC",59.32026848004000,24.00899659277000,1.36710,12.3627,120.000,0.120000,7.57390,136.144,5.67000,1.31719,6.58959,0.00000,0.00000,7.29040,0.00000,"Rebull et al. (2016)",4575.20,0.746914,1
"Pleiades","Gaia DR2 67046780250475520","67046780250475520","211141632","EPIC",59.37570886678000,25.27955071358000,2.31110,15.0993,120.000,0.120000,6.25480,136.144,5.67000,2.26119,9.32619,0.00000,0.00000,2.68290,0.00000,"Rebull et al. (2016)",3619.98,0.497637,0
"Pleiades","Gaia DR2 65338688937033344","65338688937033344","210965709","EPIC",59.38341407558000,22.43317429978000,3.33170,16.7029,120.000,0.120000,NaN,136.144,5.67000,3.28179,10.9298,0.00000,0.00000,0.409500,0.00000,"Rebull et al. (2016)",3023.44,0.153874,0
"Pleiades","Gaia DR2 65779971056668032","65779971056668032","211060969","EPIC",59.38781104169000,23.94627038728000,2.99440,16.6318,120.000,0.120000,7.76730,136.144,5.67000,2.94449,10.8587,0.00000,0.00000,2.18430,0.00000,"Rebull et al. (2016)",3196.14,0.208579,0
"Pleiades","Gaia DR2 65787289680918528","65787289680918528","211067702","EPIC",59.38888192718000,24.05299274303000,1.15470,11.8290,120.000,0.120000,7.17020,136.144,5.67000,1.10479,6.05589,0.00000,0.00000,7.79800,0.00000,"Rebull et al. (2016)",5006.71,0.844391,1
"Pleiades","Gaia DR2 65371708645399296","65371708645399296","210996915","EPIC",59.39429433622000,22.92554131081000,1.62250,13.3955,120.000,0.120000,5.83080,136.144,5.67000,1.57259,7.62239,0.00000,0.00000,8.90660,0.00000,"Rebull et al. (2016)",4199.75,0.663733,0
"Pleiades","Gaia DR2 65419434321982464","65419434321982464","211000740","EPIC",59.39701991438000,22.98542788867000,2.67080,15.4766,120.000,0.120000,7.41200,136.144,5.67000,2.62089,9.70349,0.00000,0.00000,0.959400,0.00000,"Rebull et al. (2016)",3381.80,0.315849,1
"Pleiades","Gaia DR2 65768151306811904","65768151306811904","211059949","EPIC",59.40037302672000,23.93101630543000,1.98290,14.0169,120.000,0.120000,7.14040,136.144,5.67000,1.93299,8.24379,0.00000,0.00000,1.67580,0.00000,"Rebull et al. (2016)",3853.88,0.590717,0
"Pleiades","Gaia DR2 67034994860213888","67034994860213888","211140995","EPIC",59.41952470621000,25.26770063229000,2.55760,15.4887,120.000,0.120000,6.77620,136.144,5.67000,2.50769,9.71559,0.00000,0.00000,1.42330,0.00000,"Rebull et al. (2016)",3455.04,0.375341,0
"Pleiades","Gaia DR2 67054305033161344","67054305033161344","211147344","EPIC",59.42910723193000,25.38508244827000,2.99240,16.5508,120.000,0.120000,7.72910,136.144,5.67000,2.94249,10.7777,0.00000,0.00000,0.542100,0.00000,"Rebull et al. (2016)",3197.18,0.209146,1
"Pleiades","Gaia DR2 53296592774129920","53296592774129920","210947280","EPIC",59.45576066344000,22.14179745955000,3.52360,18.5746,120.000,0.120000,7.53270,136.144,5.67000,3.47369,12.8015,0.00000,0.00000,0.802200,0.00000,"Rebull et al. (2016)",2843.81,0.120638,0
"Pleiades","Gaia DR2 65772789871345024","65772789871345024","211057850","EPIC",59.50825385260000,23.89834358886000,3.19510,17.2164,120.000,0.120000,7.43460,136.144,5.67000,3.14519,11.4433,0.00000,0.00000,0.302200,0.00000,"Rebull et al. (2016)",3098.80,0.176118,1
"Pleiades","Gaia DR2 65775195052996608","65775195052996608","211065426","EPIC",59.60482486413000,24.01613024608000,2.96350,16.4649,120.000,0.120000,7.15150,136.144,5.67000,2.91359,10.6918,0.00000,0.00000,0.620900,0.00000,"Rebull et al. (2016)",3211.97,0.216902,1
"Pleiades","Gaia DR2 65467778474649856","65467778474649856","211006027","EPIC",59.62918283635000,23.07005937639000,3.37610,17.4620,120.000,0.120000,7.53610,136.144,5.67000,3.32619,11.6889,0.00000,0.00000,0.292400,0.00000,"Rebull et al. (2016)",2992.73,0.146928,0
"Pleiades","Gaia DR2 65349684053273600","65349684053273600","210980418","EPIC",59.64248368296000,22.66962390941000,3.15840,17.2830,120.000,0.120000,7.28530,136.144,5.67000,3.10849,11.5099,0.00000,0.00000,0.684100,0.00000,"Rebull et al. (2016)",3116.68,0.181380,1
"Pleiades","Gaia DR2 66280248847432192","66280248847432192","211129321","EPIC",59.77635904429000,25.05540845963000,2.72370,15.3773,120.000,0.120000,7.37100,136.144,5.67000,2.67379,9.60419,0.00000,0.00000,0.778600,0.00000,"Rebull et al. (2016)",3348.65,0.289436,0
"Pleiades","Gaia DR2 53332571717238400","53332571717238400","210967582","EPIC",59.77944006713000,22.46328134105000,3.39930,16.9062,120.000,0.120000,6.61200,136.144,5.67000,3.34939,11.1331,0.00000,0.00000,0.259200,0.00000,"Rebull et al. (2016)",2974.69,0.143759,0
"Pleiades","Gaia DR2 66161020555461120","66161020555461120","211082429","EPIC",59.80387327140000,24.28831325680000,3.03170,16.8871,120.000,0.120000,6.69790,136.144,5.67000,2.98179,11.1140,0.00000,0.00000,0.542600,0.00000,"Rebull et al. (2016)",3177.56,0.199413,0
"Pleiades","Gaia DR2 50503115981677056","50503115981677056","210791550","EPIC",59.81940036376000,19.74077579688000,2.96880,16.7008,120.000,0.120000,6.23330,136.144,5.67000,2.91889,10.9277,0.00000,0.00000,0.372700,0.00000,"Rebull et al. (2016)",3209.22,0.215466,0
"Pleiades","Gaia DR2 53335045618385536","53335045618385536","210974237","EPIC",59.84548040466000,22.57117622784000,1.90980,13.7666,120.000,0.120000,7.42240,136.144,5.67000,1.85989,7.99349,0.00000,0.00000,1.88390,0.00000,"Rebull et al. (2016)",3912.67,0.601936,1
"Pleiades","Gaia DR2 53227396558316416","53227396558316416","210926194","EPIC",59.86222795044000,21.80505748730000,3.19940,16.8099,120.000,0.120000,7.84670,136.144,5.67000,3.14949,11.0368,0.00000,0.00000,0.953600,0.00000,"Rebull et al. (2016)",3096.70,0.175501,0
"Pleiades","Gaia DR2 65471729844532864","65471729844532864","211009416","EPIC",59.86477742596000,23.12359417127000,1.54760,12.8440,120.000,0.120000,7.26740,136.144,5.67000,1.49769,7.07089,0.00000,0.00000,0.442300,0.00000,"Rebull et al. (2016)",4295.63,0.686875,1
"Pleiades","Gaia DR2 51505217751483392","51505217751483392","210892321","EPIC",59.88117500682000,21.27164294961000,2.66740,15.5660,120.000,0.120000,7.87310,136.144,5.67000,2.61749,9.79289,0.00000,0.00000,0.731900,0.00000,"Rebull et al. (2016)",3383.95,0.317593,0
"Pleiades","Gaia DR2 53251929411490688","53251929411490688","210932705","EPIC",59.91603155791000,21.90757891578000,2.56170,15.4831,120.000,0.120000,6.62240,136.144,5.67000,2.51179,9.70999,0.00000,0.00000,4.04540,0.00000,"Rebull et al. (2016)",3452.34,0.373148,0
"Pleiades","Gaia DR2 51492264130122496","51492264130122496","210887995","EPIC",59.92781943898000,21.20404029468000,3.17880,17.2780,120.000,0.120000,7.06890,136.144,5.67000,3.12889,11.5049,0.00000,0.00000,0.547000,0.00000,"Rebull et al. (2016)",3106.80,0.178468,0
"Pleiades","Gaia DR2 53258732639653760","53258732639653760","210944157","EPIC",59.99946438015000,22.09136974379000,3.08680,16.9769,120.000,0.120000,7.01270,136.144,5.67000,3.03689,11.2038,0.00000,0.00000,0.573300,0.00000,"Rebull et al. (2016)",3150.85,0.191448,0
"Pleiades","Gaia DR2 53255434104774272","53255434104774272","210940839","EPIC",60.04296830369000,22.03794619714000,2.98780,16.5198,120.000,0.120000,7.88030,136.144,5.67000,2.93789,10.7467,0.00000,0.00000,0.579700,0.00000,"Rebull et al. (2016)",3199.51,0.210397,0
"Pleiades","Gaia DR2 66359138806835840","66359138806835840","211127799","EPIC",60.06614392861000,25.02940929158000,2.63070,15.4871,120.000,0.120000,5.96590,136.144,5.67000,2.58079,9.71399,0.00000,0.00000,2.70780,0.00000,"Rebull et al. (2016)",3407.42,0.336660,0
"Pleiades","Gaia DR2 65506467539939584","65506467539939584","211029446","EPIC",60.10899159478000,23.43804034248000,3.10460,16.0618,120.000,0.120000,7.29650,136.144,5.67000,3.05469,10.2887,0.00000,0.00000,0.412400,0.00000,"Rebull et al. (2016)",3142.37,0.188937,0
"Pleiades","Gaia DR2 65507807569730304","65507807569730304","211030074","EPIC",60.16777750816000,23.44817636291000,3.29500,17.0079,120.000,0.120000,7.87520,136.144,5.67000,3.24509,11.2348,0.00000,0.00000,0.129600,0.00000,"Rebull et al. (2016)",3045.93,0.160558,0
"Pleiades","Gaia DR2 65482175204949248","65482175204949248","211013743","EPIC",60.22139073744000,23.19377690696000,0.626500,9.50330,120.000,0.120000,5.39890,136.144,5.67000,0.576586,3.73019,0.00000,0.00000,1.39440,0.00000,"Rebull et al. (2016)",6585.69,1.33094,0
"Pleiades","Gaia DR2 50649832065099008","50649832065099008","210833049","EPIC",60.26729583057000,20.37265114464000,NaN,16.0775,120.000,0.120000,7.20500,136.144,5.67000,NaN,10.3044,0.00000,0.00000,5.36820,0.00000,"Rebull et al. (2016)",NaN,NaN,0
"Pleiades","Gaia DR2 53251517094713728","53251517094713728","210949562","EPIC",60.29744277870000,22.17707782926000,3.10430,17.3021,120.000,0.120000,8.01900,136.144,5.67000,3.05439,11.5290,0.00000,0.00000,0.241900,0.00000,"Rebull et al. (2016)",3142.50,0.188974,0
"Pleiades","Gaia DR2 65486951208575488","65486951208575488","211012609","EPIC",60.30837989677000,23.17486211986000,2.78490,15.9011,120.000,0.120000,6.94600,136.144,5.67000,2.73499,10.1280,0.00000,0.00000,1.50630,0.00000,"Rebull et al. (2016)",3311.48,0.269570,0
"Pleiades","Gaia DR2 53029278307021696","53029278307021696","210912544","EPIC",60.35861810078000,21.58560285619000,2.87560,16.1267,120.000,0.120000,7.42970,136.144,5.67000,2.82569,10.3536,0.00000,0.00000,1.19830,0.00000,"Rebull et al. (2016)",3259.18,0.241918,1
"Pleiades","Gaia DR2 53341642688604416","53341642688604416","210948982","EPIC",60.45493540056000,22.16794572203000,2.88120,16.1568,120.000,0.120000,7.90930,136.144,5.67000,2.83129,10.3837,0.00000,0.00000,0.560100,0.00000,"Rebull et al. (2016)",3256.07,0.240273,0
"Pleiades","Gaia DR2 53465573967635456","53465573967635456","211000887","EPIC",60.46233700189000,22.98754786239000,3.41210,18.7089,120.000,0.120000,7.89150,136.144,5.67000,3.36219,12.9358,0.00000,0.00000,0.235200,0.00000,"Rebull et al. (2016)",2964.05,0.141882,0
"Pleiades","Gaia DR2 66289044940711168","66289044940711168","211110672","EPIC",60.48279377811000,24.73387783843000,3.01790,16.3644,120.000,0.120000,7.32890,136.144,5.67000,2.96799,10.5913,0.00000,0.00000,0.567800,0.00000,"Rebull et al. (2016)",3184.41,0.202248,0
"Pleiades","Gaia DR2 53462623327108736","53462623327108736","211010517","EPIC",60.64497930161000,23.14114620578000,2.89360,16.7153,120.000,0.120000,5.62170,136.144,5.67000,2.84369,10.9422,0.00000,0.00000,0.755700,0.00000,"Rebull et al. (2016)",3249.21,0.236638,0
"Pleiades","Gaia DR2 53864804065393536","53864804065393536","211033935","EPIC",60.70828394956000,23.51061174589000,2.66740,15.8056,120.000,0.120000,7.10260,136.144,5.67000,2.61749,10.0325,0.00000,0.00000,1.12560,0.00000,"Rebull et al. (2016)",3383.95,0.317593,0
"Pleiades","Gaia DR2 65910602485240576","65910602485240576","211057712","EPIC",60.93269434355000,23.89627497824000,3.28120,16.4912,120.000,0.120000,NaN,136.144,5.67000,3.23129,10.7181,0.00000,0.00000,0.277500,0.00000,"Rebull et al. (2016)",3053.85,0.162883,0
"Pleiades","Gaia DR2 53892669813156736","53892669813156736","211046826","EPIC",60.95657790301000,23.72036520915000,3.08850,17.0057,120.000,0.120000,7.94510,136.144,5.67000,3.03859,11.2326,0.00000,0.00000,0.308100,0.00000,"Rebull et al. (2016)",3150.05,0.191215,0
"Pleiades","Gaia DR2 52097609703557248","52097609703557248","210839388","EPIC",61.03522007787000,20.46913171313000,2.24430,14.3200,120.000,0.120000,8.37060,136.144,5.67000,2.19439,8.54689,0.00000,0.00000,3.46520,0.00000,"Rebull et al. (2016)",3665.50,0.529767,0
"Pleiades","Gaia DR2 53140397701490176","53140397701490176","210941338","EPIC",61.14502675663000,22.04607312585000,2.92500,16.6285,120.000,0.120000,7.47620,136.144,5.67000,2.87509,10.8554,0.00000,0.00000,0.751600,0.00000,"Rebull et al. (2016)",3232.22,0.227661,1
"Pleiades","Gaia DR2 53174379482675456","53174379482675456","210957703","EPIC",61.30722854935000,22.30492575719000,3.24450,16.6822,120.000,0.120000,7.30900,136.144,5.67000,3.19459,10.9091,0.00000,0.00000,0.225200,0.00000,"Rebull et al. (2016)",3073.74,0.168748,0
"Pleiades","Gaia DR2 53558693154712832","53558693154712832","210975876","EPIC",61.45869619871000,22.59821071782000,2.69510,16.3594,120.000,0.120000,5.54060,136.144,5.67000,2.64519,10.5863,0.00000,0.00000,22.1411,0.00000,"Rebull et al. (2016)",3366.46,0.303342,0
"Pleiades","Gaia DR2 53563915834929024","53563915834929024","210977069","EPIC",61.61898653564000,22.61647908978000,2.82140,16.0991,120.000,0.120000,6.60160,136.144,5.67000,2.77149,10.3260,0.00000,0.00000,5.21580,0.00000,"Rebull et al. (2016)",3290.00,0.258232,0
"Pleiades","Gaia DR2 53554909287118080","53554909287118080","210973624","EPIC",61.62497058527000,22.56202678677000,3.34800,16.6697,120.000,0.120000,NaN,136.144,5.67000,3.29809,10.8966,0.00000,0.00000,0.544400,0.00000,"Rebull et al. (2016)",3012.67,0.150878,0
"Pleiades","Gaia DR2 53105728725582976","53105728725582976","210940618","EPIC",61.73353246483000,22.03445459049000,2.12350,14.2288,120.000,0.120000,7.29500,136.144,5.67000,2.07359,8.45569,0.00000,0.00000,1.41020,0.00000,"Rebull et al. (2016)",3749.67,0.560492,0
"Pleiades","Gaia DR2 52227115854157824","52227115854157824","210875952","EPIC",61.95455883026000,21.01810481961000,2.48590,15.5134,120.000,0.120000,5.41690,136.144,5.67000,2.43599,9.74029,0.00000,0.00000,0.153700,0.00000,"Rebull et al. (2016)",3502.50,0.413907,0
"Pleiades","Gaia DR2 53758254515062784","53758254515062784","211052320","EPIC",62.51593902072000,23.81204055635000,2.04430,14.1927,120.000,0.120000,6.99810,136.144,5.67000,1.99439,8.41959,0.00000,0.00000,6.76020,0.00000,"Rebull et al. (2016)",3807.21,0.577428,0
"Praesepe","Gaia DR2 661438260802777600","661438260802777600","   212004731","EPIC",130.8154593953000,20.33373217039000,0.702900,11.9430,670.000,0.0350000,2.35510,186.209,6.35000,0.688342,5.56293,0.00000,0.00000,3.96000,0.00000,"Douglas et al. (2017)",6196.83,1.16888,0
"Praesepe","Gaia DR2 661211147230556160","661211147230556160","   211930461","EPIC",130.0887380482200,19.18176030654000,1.75450,13.9773,670.000,0.0350000,5.36820,186.209,6.35000,1.73994,7.59723,0.00000,0.00000,14.5900,0.00000,"Douglas et al. (2017)",4019.60,0.622296,0
"Praesepe","Gaia DR2 665178391340402816","665178391340402816","   212094548","EPIC",130.2810252566800,21.91566255873000,3.25090,18.4105,670.000,0.0350000,6.33850,186.209,6.35000,3.23634,12.0304,0.00000,0.00000,6.60000,0.00000,"Douglas et al. (2017)",3050.95,0.162027,0
"Praesepe","Gaia DR2 664327433763175424","664327433763175424","   211988287","EPIC",129.9792660706500,20.06497136759000,0.644900,9.99140,670.000,0.0350000,4.99550,186.209,6.35000,0.630342,3.61133,0.00000,0.00000,3.29000,0.00000,"Douglas et al. (2017)",6395.48,1.23516,1
"Praesepe","Gaia DR2 661311752544249088","661311752544249088","   211971871","EPIC",130.0024390142700,19.80650064263000,0.675700,10.1624,670.000,0.0350000,5.32350,186.209,6.35000,0.661142,3.78233,0.00000,0.00000,2.99000,0.00000,"Douglas et al. (2017)",6289.11,1.19970,1
"Praesepe","Gaia DR2 664328915529295232","664328915529295232","   211992776","EPIC",130.0052386132500,20.13557198625000,0.587800,9.56510,670.000,0.0350000,5.21300,186.209,6.35000,0.573242,3.18503,0.00000,0.00000,1.18000,0.00000,"Douglas et al. (2017)",6597.70,1.33761,1
"Praesepe","Gaia DR2 661419259867455488","661419259867455488","   211990908","EPIC",130.0928103585500,20.10670024031000,0.662700,9.95660,670.000,0.0350000,5.41700,186.209,6.35000,0.648142,3.57653,0.00000,0.00000,2.59000,0.00000,"Douglas et al. (2017)",6333.77,1.21459,0
"Praesepe","Gaia DR2 661310790468510336","661310790468510336","   211970750","EPIC",130.0732669703400,19.78749759831000,0.745800,9.81640,670.000,0.0350000,NaN,186.209,6.35000,0.731242,3.43633,0.00000,0.00000,6.69000,0.00000,"Douglas et al. (2017)",6054.54,1.11867,0
"Praesepe","Gaia DR2 661401122222444288","661401122222444288","   211980688","EPIC",130.3575160600700,19.94351506759000,0.758100,10.5789,670.000,0.0350000,5.27270,186.209,6.35000,0.743542,4.19883,0.00000,0.00000,6.60000,0.00000,"Douglas et al. (2017)",6014.50,1.10543,1
"Praesepe","Gaia DR2 664337230586013312","664337230586013312","   211990866","EPIC",129.6010863007400,20.10600738518000,0.746700,10.4053,670.000,0.0350000,5.26450,186.209,6.35000,0.732142,4.02523,0.00000,0.00000,4.30000,0.00000,"Douglas et al. (2017)",6051.60,1.11764,0
"Praesepe","Gaia DR2 661243307945543936","661243307945543936","   211950227","EPIC",130.1062526972800,19.47570815188000,0.621100,9.74180,670.000,0.0350000,5.35970,186.209,6.35000,0.606542,3.36173,0.00000,0.00000,1.78000,0.00000,"Douglas et al. (2017)",6478.99,1.27166,1
"Praesepe","Gaia DR2 664326922664482944","664326922664482944","   211988531","EPIC",129.8765888080800,20.06899621856000,0.812800,10.1413,670.000,0.0350000,5.24930,186.209,6.35000,0.798242,3.76123,0.00000,0.00000,7.02000,0.00000,"Douglas et al. (2017)",5840.69,1.05572,0
"Praesepe","Gaia DR2 661242861268936704","661242861268936704","   211950703","EPIC",130.2186882625800,19.48315924178000,0.680800,10.1724,670.000,0.0350000,5.25080,186.209,6.35000,0.666242,3.79233,0.00000,0.00000,4.02000,0.00000,"Douglas et al. (2017)",6271.69,1.19390,0
"Praesepe","Gaia DR2 664422683254834304","664422683254834304","   211996831","EPIC",130.1325164291300,20.20161268369000,0.909700,11.3389,670.000,0.0350000,5.53250,186.209,6.35000,0.895142,4.95883,0.00000,0.00000,8.79000,0.00000,"Douglas et al. (2017)",5550.63,0.975175,0
"Praesepe","Gaia DR2 661317250102374528","661317250102374528","   211974702","EPIC",130.1318667123600,19.85022826863000,0.929000,11.4309,670.000,0.0350000,5.38530,186.209,6.35000,0.914442,5.05083,0.00000,0.00000,8.43000,0.00000,"Douglas et al. (2017)",5495.69,0.961422,1
"Praesepe","Gaia DR2 661319483485360000","661319483485360000","   211979334","EPIC",130.2011889412600,19.92186716879000,0.815500,10.8629,670.000,0.0350000,5.37940,186.209,6.35000,0.800942,4.48283,0.00000,0.00000,7.43000,0.00000,"Douglas et al. (2017)",5832.30,1.05387,1
"Praesepe","Gaia DR2 661306319407420160","661306319407420160","   211975006","EPIC",130.2898480809100,19.85512306073000,0.892200,10.5175,670.000,0.0350000,5.37510,186.209,6.35000,0.877642,4.13743,0.00000,0.00000,6.04000,0.00000,"Douglas et al. (2017)",5601.27,0.989384,0
"Praesepe","Gaia DR2 661302887731820416","661302887731820416","   211972627","EPIC",130.2927862752900,19.81855546807000,0.910700,11.3111,670.000,0.0350000,5.43620,186.209,6.35000,0.896142,4.93103,0.00000,0.00000,9.01000,0.00000,"Douglas et al. (2017)",5547.76,0.974457,0
"Praesepe","Gaia DR2 664324684984105728","664324684984105728","   211988454","EPIC",129.7082020497100,20.06758991188000,0.762000,10.6575,670.000,0.0350000,5.43240,186.209,6.35000,0.747442,4.27743,0.00000,0.00000,8.44000,0.00000,"Douglas et al. (2017)",6001.88,1.10173,0
